Sentence,Emotion
tài_liệu của giảng_viên đưa ra còn thiếu_sót và nội_dung tài_liệu có nhiều sai_sót.,Trung lập
"có_thể biết được cách quản_lý dữ_liệu, có rất nhiều tài_liệu tham_khảo được giảng_viên cập_nhật.",Vui vẻ
giảng_viên đưa nhiều bài_tập với mức_độ từ dễ đến khó.,Trung lập
cần phải có các thiết_bị phục_vụ cho môn_học tốt hơn.,Trung lập
dạy rất hay và chi_tiết.,Vui vẻ
thầy cung_cấp nhiều kiến_thức bổ_ích.,Vui vẻ
giáo_viên dạy chưa tốt.,Tức giận
đề_cương đầy_đủ.,Trung lập
dạy_học nhiệt_tình giải nhiều bài_tập khó mà bọn em làm không ra.,Buồn bã
làm_sao vớt_vát được.,Buồn bã
"giảng_viên dạy nhiệt_tình, đi đúng giờ, dạy dễ tiếp_thu.",Vui vẻ
"thông_báo bài_tập rất muộn và nhiều thay_vì chia nhỏ và giao bài_tập sớm, khiến sinh_viên bị quá_tải và chịu áp_lực trong việc giải_quyết bài_tập.",Tức giận
"có kinh_nghiệm, khá nhiệt_tình.",Vui vẻ
nghỉ học không thông_báo hoài.,Tức giận
"dạy tận_tình, hướng_dẫn sinh_viên cụ_thể.",Vui vẻ
cố_chấp.,Trung lập
thầy còn hay đi muộn.,Trung lập
"trình_độ chuyên_môn, sự nhiệt_tình trong giảng_dạy.",Vui vẻ
"em thấy đề thi khó và khác so với những gì đã học, cụ_thể là phần đọc đoạn văn.",Buồn bã
giảng_viên dạy hết_sức nhiệt_tình.,Vui vẻ
em hầu_như không được gặp cô ạ.,Buồn bã
thầy dạy và giảng_giải_nhiệt_tình.,Vui vẻ
"cô dạy rất vui và nhiệt_tình, giải bài_tập rất chi_tiết.",Vui vẻ
tài_liệu cung_cấp cho sinh_viên trên web của trường còn ít.,Trung lập
chưa theo sát chương_trình.,Trung lập
truyền_đạt nguồn kiến_thức phong_phú.,Vui vẻ
giáo_viên giảng bài rất hay và thú_vị và truyền_tải được nội_dung môn_học rõ_ràng ý_nghĩa.,Vui vẻ
nhà_trường nên cập_nhật thêm nhiều thông_tin kiến_thức mới vào_đề_cương giảng_dạy.,Trung lập
"cô có kiến_thức tốt, truyền_đạt dễ hiểu, phát_âm chuẩn.",Vui vẻ
"giảng_viên nhiệt_tình, giảng_dạy hay, dễ hiểu.",Vui vẻ
cứ lo tụi em không hiểu mà dạy đi dạy lại tới khi hiểu rõ vấn_đề mới qua phần mới.,Vui vẻ
thầy quá khắt_khe.,Buồn bã
rất nhiệt_tình và chuyên_nghiệp.,Vui vẻ
sử_dụng giờ học trên lớp hiệu_quả.,Trung lập
giải bài_tập.,Trung lập
vì thầy không đến lớp giảng_dạy bữa nào cả nên em không biết nhận_xét.,Trung lập
cách dạy của cô thương rất hiệu_quả.,Vui vẻ
"thầy dạy vui, dễ hiểu, rõ_ràng.",Vui vẻ
"em được biết đây là kỳ dạy cuối_cùng của thầy nên em chúc thầy sức_khỏe dồi_dào, gia_đình hạnh_phúc.",Vui vẻ
cho sinh_viên những bài_tập cơ_bản để tìm_hiểu về bài giảng lý_thuyết.,Trung lập
slide chưa cập_nhật với tình_hình ngành hiện_nay.,Trung lập
cô rất hay.,Vui vẻ
"cô giảng bài cụ_thể, áp_dụng vào thực_tế rõ_ràng.",Vui vẻ
dạy không hiệu_quả khó hiểu.,Tức giận
"thầy giảng hay, dễ hiểu.",Vui vẻ
"thầy nhiệt_tình, dễ_thương.",Vui vẻ
"thầy tận_tâm, nhiệt_tình, truyền_đạt kiến_thức rất hiệu_quả.",Vui vẻ
"giảng_viên tận_tình giúp_đỡ, giảng_dạy dễ hiểu, dễ tiếp_thu.",Vui vẻ
sau mỗi buổi thuyết_trình nên chốt lại vấn_đề đã học được những gì.,Trung lập
"thầy giảng khá hay, không buồn_ngủ.",Vui vẻ
"thầy dạy hay, hài_hước, không cô_đọng và nhàm_chán.",Vui vẻ
"nội_dung môn_học có tính áp_đặt người học, không thực_tế, nên thay nội_dung giảng_dạy bằng việc dạy thêm những thứ có liên_quan đến ngành sinh_viên đang học mảng web thì cần biết php, html, cs, js, hay làm về embeded system thì cần c.",Trung lập
"thầy rất nhiệt_tình trong quá_trình giảng_dạy, luôn giúp_đỡ sinh_viên trong lúc làm bài cũng như mắc lỗi.",Vui vẻ
mặc_dù có kiến_thức tốt!,Trung lập
"xét điểm quá_trình và giữa kỳ thì lại không công_bằng, chủ cần đứng lên hỏi là có ngay điểm cộng, nhắc_nhở cái sai của thầy là có điểm.",Tức giận
thầy mở_rộng giảng_dạy thêm nhiều ứng_dụng của các kiểu cấu_trúc dữ_liệu.,Trung lập
"nghiêm_khắc, tận_tâm trong việc giảng_dạy.",Vui vẻ
phương_pháp giảng_dạy thú_vị làm lớp_học luôn sôi_động.,Vui vẻ
thầy có khả_năng diễn_đạt tốt giúp sinh_viên dễ tiếp_thu bài.,Vui vẻ
cần cập_nhật trang thiết_bị mô_phỏng lại những quá_trình được dạy.,Trung lập
"cô giảng hay, vui, dễ hiểu.",Vui vẻ
giảng_đường nên gắn thêm quạt hoặc máy_lạnh.,Trung lập
"thầy dạy rất dễ hiểu, sát với đề thi.",Vui vẻ
"giảng_viên cho làm bài_tập thích_hợp, dễ hiểu.",Vui vẻ
"phong_cách thầy, rất châu âu.",Trung lập
"nếu thời_gian đó, giảng_viên cung_cấp thêm tài_liệu và hướng_dẫn thêm.",Trung lập
màn_hình_chiếu của phòng còn mờ.,Trung lập
thao_tác giáo_án điện_tử và các phần_mềm hỗ_trợ nhiều hơn.,Trung lập
"hiểu tâm_lý_học_sinh nên mọi người trong lớp đều chú_ý giảng bài, bắt được các công_nghệ mới và áp_dụng các bài_tập cho học_sinh một_cách khoa_học.",Vui vẻ
"giảng_dạy nhiệt_tình, đúng giờ.",Vui vẻ
"giảng_viên dạy chậm, dễ tiếp_thu.",Vui vẻ
cách dạy dễ hiểu và dễ tiếp_thu.,Vui vẻ
giảng_viên giảng_dạy nhiệt_tình tận_tâm.,Vui vẻ
tận_tâm nhiệt_tình với sinh_viên.,Vui vẻ
"giáo_trình giảng_dạy còn cứng_nhắc, không linh_hoạt với đời_sống thực_tế, xã_hội.",Trung lập
"giảng_dạy tận_tâm, giảng kỹ, đi_sâu vào bài_toán.",Vui vẻ
"thầy nói_khó hiểu, phát_âm khó nghe.",Tức giận
"em nghĩ những môn chuyên_ngành như thế này không nên tổ_chức thi cuối kỳ, mà dùng hình_thức báo_cáo đồ_án, để sát thực_tiễn và giúp sinh_viên vận_dụng kỹ_năng đã được học.",Trung lập
thường_xuyên trao_đổi thông_tin về tình_trạng công_việc hiện_tại và giới_thiệu các doanh_nghiệp phù_hợp khả_năng của sinh_viên.,Trung lập
"thầy dạy giỏi, quan_tâm tới học_sinh.",Vui vẻ
"cô dạy hay và dễ hiểu, vui_tính, em rất hài_lòng về môn_học do cô wzjwz118 dạy, em xin cảm_ơn.",Vui vẻ
nhiều ví_dụ được đưa ra để phục_vụ cho bài_học.,Trung lập
giọng nói hơi khó nghe.,Trung lập
cơ_sở vật_chất còn ảnh_hưởng đến chất_lượng môn_học.,Trung lập
"thay_đổi hình_thức thi giữa kỳ và cuối kỳ, đối_với một môn_học thiên về lập_trình thì việc lập_trình giấy là không phù_hợp.",Trung lập
chưa sử_dụng hết thời_gian dạy_học.,Trung lập
cô dạy rất tâm_huyết và thường học_sinh.,Vui vẻ
kết_thúc học thực_hành trễ cũng không phù_hợp vì cuối năm mới học đến những kiến_thức làm đồ_án nên rất bận.,Trung lập
"nhắc_nhở sinh_viên là ý tốt của thầy, nhưng thật_sự tụi em thấy rất áp_lực với môn_học này.",Buồn bã
"slide bài giảng (dịch từ sách tiếng anh) rất lủng_củng, tối nghĩa, đề_mục không thống_nhất.",Tức giận
một_số nội_dung giảng_viên giảng khá nhanh.,Trung lập
chúc thầy có một học_kỳ khác thành_công hơn với môn_học hiện_tại.,Vui vẻ
dễ hiểu vui_vẻ không_khí lớp thoải_mái.,Vui vẻ
"cung_cấp đầy_đủ tài_liệu và giáo_trình môn_học, nhiệt_tình, tận_tâm với sinh_viên.",Vui vẻ
làm bài_tập nhóm hiệu_quả.,Trung lập
giúp_đỡ sinh_viên rất nhiều.,Vui vẻ
nên cho bài_tập về nhà sau mỗi chương.,Trung lập
nên mang cấp visual lên bản 2013 hình_thức kiểm_tra tự luận có_lẽ sẽ không hợp_lý.,Trung lập
thầy luôn tạo một vẻ bề_ngoài khiến cho sinh_viên căng_thẳng khi học.,Buồn bã
thầy nên chiếu hết một_số bài_tập có trong slide của thầy ạ.,Trung lập
nhà_trường hỗ_trợ nhiều hơn về các thiết_bị dạy và học.,Trung lập
"giảng_dạy vẫn chưa thực_sự rõ_ràng, mong giảng_viên sẽ giải_thích rõ_ràng hơn vào các bài_tập cũng như đáp_án.",Trung lập
"cô dạy tận_tâm, nhiệt_tình, cho làm bài_tập phù_hợp để giúp sinh_viên hiểu bài dễ_dàng.",Vui vẻ
mặc_dù thầy bận công_tác nhưng vẫn làm video hỗ_trợ tụi em học_tập.,Vui vẻ
"cung_cấp giáo_trình đầy_đủ, phiên_bản có_thể xem được trên máy_tính pdf hoặc doc.",Trung lập
giảng khó hiểu hơn các thầy cô khác.,Tức giận
"thầy tận_tình, giúp học_sinh nếu học_sinh hỏi.",Vui vẻ
sáng_tạo dễ tiếp_thu.,Vui vẻ
"giảng_dạy đầy tâm_huyết, chuyên_nghiệp trong giờ học.",Vui vẻ
bài học_sinh_động và tạo cơ_hội cho học_viên năng_động và giao_tiếp nhiều.,Vui vẻ
chỉ cần cho bài_tập qua web môn_học_sinh_viên sẽ làm.,Trung lập
thầy nói tiếng anh còn hơi chậm và không_lưu_loát colonsmilesmile.,Trung lập
"thầy nhiệt_tình, vui_tính, giảng rất chi_tiết.",Vui vẻ
dạy rất tốt.,Vui vẻ
"giáo_viên dạy hay, bài giảng rất chi_tiết, sinh_viên viết bài nhiều nhưng dễ tiếp_thu.",Vui vẻ
phương_pháp dạy không hiểu nhàm_chán tiếp_thu ít.,Tức giận
"thầy wzjwz206 dạy sâu và nhiệt_tình, ví_dụ hay dễ hiểu.",Vui vẻ
"thầy có phương_pháp dạy mới, yêu_cầu sự chủ_động tìm_hiểu, học_hỏi của sinh_viên.",Trung lập
"giáo_viên dạy hay, dễ hiểu.",Vui vẻ
"giảng_viên dạy dễ hiểu, nhiệt_tình, slide bài giảng đầy_đủ, hoạt_động học_tập sôi_nổi.",Vui vẻ
giảng_viên cần có phương_pháp dạy dễ hiểu hơn.,Trung lập
"cách dạy của thầy rất hay, lấy các ví_dụ thực_tế.",Vui vẻ
"thầy dạy hơi buồn_ngủ, không gợi dạy được hứng_thú học_tập cho học_sinh.",Buồn bã
mỗi ngày đi học kinh_tế đại_cương là một niền vui đối_với em!,Vui vẻ
"thầy tận_tâm nhiệt_tình, tài_liệu tiếng anh, tiếng việt được cung_cấp đầy_đủ.",Vui vẻ
"dạy nhiệt_tình, chú_ý đến từng chi_tiết, giúp_đỡ rất nhiều cho học_sinh.",Vui vẻ
giảng_viên truyền_đạt kiến_thức cho sinh_viên tốt.,Vui vẻ
giúp sinh_viên tiếp_thu kiến_thức nhưng không làm nhàm_chán.,Vui vẻ
thầy giảng rất nhiệt_tình.,Vui vẻ
"thầy dạy toàn đọc slide, lúc thì học java lúc thì học di_động_học, học tùm_lum không thống_nhất với lớp khác.",Tức giận
"thầy nhiệt_tình, vui_vẻ và hài_hước.",Vui vẻ
cô giảng bài kỹ !,Vui vẻ
"bài_tập thầy cho cũng đòi_hỏi phải đến lớp , nghe giảng và phải hiểu thật_sự mới làm được .",Trung lập
thầy tận_tâm nhiệt_tình giúp_đỡ và quan_tâm đến sinh_viên .,Vui vẻ
"thầy rất tận_tâm , nhiệt_tình với học_sinh !",Vui vẻ
nghỉ học không thông_báo trước .,Tức giận
không nên giao bài_tập cho sinh_viên rồi để sinh_viên trên lớp tự làm bài trong một khoảng thời_gian lâu .,Buồn bã
rất mong được thầy dạy tiếp trong các học_kỳ sau .,Vui vẻ
giảng_viên khá tận_tâm và nhiệt_tình .,Vui vẻ
"giảng_viên dạy có tâm , phương_pháp dạy hay .",Vui vẻ
giảng bài đúng trọng_tâm .,Vui vẻ
thầy truyền_đạt kiến_thức rất dễ hiểu .,Vui vẻ
"bài giảng chung_chung , không đánh_thức được khả_năng nhạy_bén của sinh_viên .",Buồn bã
"giảng_viên vui_vẻ , giờ học vui .",Vui vẻ
nêu được hi_vọng ở khóa sau thầy sẽ cho thêm tài_liệu để tự học .,Trung lập
"dạy nhiệt_tình , dễ hiểu , luôn vui_vẻ trong các buổi học , học không căng_thẳng .",Vui vẻ
"thầy vui_tính , dạy kỹ bài .",Vui vẻ
số_lượng sinh_viên trên một lớp cần ít hơn .,Trung lập
chỉ học cho_qua chứ không thu_lượm được điều gì mới .,Buồn bã
"sự tận_tình , đúng giờ và nghiêm_túc trong việc học .",Vui vẻ
"giảng_viên hòa đồng , nhiệt_tình , có nhiều phương_pháp dạy_học thú_vị .",Vui vẻ
khả_năng truyền_đạt của thầy chưa được tốt .,Buồn bã
cách giảng hơi khó hiểu .,Buồn bã
giảng_viên cho nhiều bài_tập khó mà vẫn chưa giải cho sinh_viên .,Tức giận
"giảng_viên thân_thiện , khả_năng diễn_giải tốt .",Vui vẻ
thầy dạy ngắn_gọn không lan_man .,Vui vẻ
chỉ cần khoảng 60 % gần tương_ứng với nội_dung thi là đủ .,Trung lập
"cô giảng bài quá nhanh , nhiều sinh_viên đã bỏ_cuộc khi bài bị lướt quá nhanh .",Buồn bã
có 3 vấn_đề tôi không hài_lòng và rất là bức_xúc về giảng_viên .,Tức giận
học được nhiều kỹ_năng mới và hay .,Vui vẻ
"cô dễ_thương , giảng dễ hiểu và tận_tình .",Vui vẻ
tuyệt .,Vui vẻ
"thầy dạy dễ hiểu , hướng_dẫn bài_tập đầy_đủ .",Vui vẻ
"em không hài_lòng khi đề thi kết_thúc môn phần thực_hành thầy cho quá khó so với các lớp khác em kiến_nghị doubledot hoặc nâng cao chất_lượng đề thi của tất_cả giảng_viên , hoặc thầy giảm độ khó của thầy lại kính chào và kính gửi .",Tức giận
không up tài_liệu lên moodle .,Tức giận
"thầy dạy rất hay , rất tốt với sinh_viên .",Vui vẻ
thầy cho thời_gian deadline lâu sinh_viên rất thích .,Vui vẻ
"thầy thường chia_sẻ rất nhiều bài viết , nghiên_cứu khoa_học , và các sản_phẩm ứng_dụng mà thầy thực_hiện .",Vui vẻ
"dạy tốt , dạy hay .",Vui vẻ
"thầy wzjwz268 không truyền_đạt những kiến_thức cần_thiết quan_trọng mà trình_bày nhiều thứ , cũng có_thể là do đặt tính môn_học .",Buồn bã
các ví_dụ giáo_viên đưa ra trong tiết học giúp sinh_viên dễ hiểu được bài_học .,Vui vẻ
tạo động_lực cho học_sinh_học_tập .,Vui vẻ
thầy dạy nhiệt_tình và rất hay .,Vui vẻ
"thầy dạy hay , nhiệt_tình và vui_tính .",Vui vẻ
và vui_tính .,Vui vẻ
"thầy dạy rất tốt , truyền_đạt kiến_thức đầy_đủ .",Vui vẻ
trễ giờ .,Trung lập
đôi_khi cô hơi hình_thức_hóa một_số vấn_đề .,Trung lập
"giảng_viên nhiệt_tình , bài_tập đa_dạng , tạo nhiều hình_thức hứng_thú khi học .",Vui vẻ
cần thêm những môn liên_hệ đến thực_tiễn nhiều hơn .,Trung lập
"thầy dạy rất rõ_ràng , dễ hiểu .",Vui vẻ
cũng được .,Trung lập
"loa và micro còn gặp nhiều sự_cố trong quá_trình giảng_dạy , đặc_biệt là kỹ_năng nghe .",Trung lập
một_số bài lab có nội_dung lý_thuyết trong các bài lab cung_cấp trễ hơn so với nội_dung lab .,Trung lập
"cô dạy rất tận_tâm , nhiệt_tình .",Vui vẻ
"cách thầy dạy rất hiệu_quả , dễ hiểu .",Vui vẻ
