Sentence,Emotion
"vui_vẻ , dạy dễ hiểu , giúp_đỡ mọi lúc mọi nơi .",Vui vẻ
"một hình ảnh hay nhưng một loại âm thanh rất chối tai , câu đầu tiên đã chửi thể và tiếp theo cũng vậy , rất vô văn hóa .",Tức giận
"em cũng như con chó thôi , nếu anh đủ kiên nhẫn thì mọi chuyện đã khác rồi 😪",Buồn bã
tin đồn lan truyền quá nhanh và em không thể kiểm soát nó.,Sợ hãi
đề_cương môn_học nên rõ_ràng hơn .,Tức giận
"thầy dạy nhiệt_tình , cập_nhật được kiến_thức mới .",Vui vẻ
giảng_viên rất nhiệt_tình và có khả_năng truyền_đạt tuyệt_vời .,Vui vẻ
dạy hiệu_quả .,Vui vẻ
thầy dạy nhiệt_tình có nhiều tiết bài_tập cho sinh_viên .,Vui vẻ
"giảng_viên có cách truyền_đạt dễ hiểu , tận_tâm .",Vui vẻ
nhìn phiêu thật chắc nhẹ mất mấy cân một bên tai 😂😂😂,Trung lập
thực sự là một trò cười,Tức giận
Tôi thật sự không thể nhịn nữa rồi!,Tức giận
tuy_nhiên thầy ít đùa .,Trung lập
thầy cũng_nên soạn slide bài giảng để chiếu trên lớp như thế sẽ đỡ tốn thời_gian thầy ghi_chép trên bảng rất nhiều .,Trung lập
"mới đầu_tiên em nghĩ thầy khó_tính gây áp_lực cho em , thầy cho làm deadline quá trời mà những lớp khác không có , nhưng đến bây_giờ em mới hiểu nhờ thầy em biết được nhiều dạng bài_tập hơn , thầy thích_hợp dạy môn kiến_trúc máy_tính , nhưng mà thầy dạy phần_cứng hay hơn ấy ạ .",Trung lập
"giáo_viên giảng bài hay , thu_hút .",Vui vẻ
em lo sợ không đạt được điều kiện học bổng .,Sợ hãi
chiếc khăn len đan dở còn dang dở như em,Buồn bã
nguy hiểm,Sợ hãi
tử hình loại này đi,Tức giận
không đảm_bảo giờ_giấc lên_lớp .,Tức giận
trong mv mà có tao đứng dưới mưa nữa thì buồn phải biết,Buồn bã
per khi trong người khó ở thì nên vào đây . động lực để nôn,Tức giận
giống y bố tao 🤣 ngoa khủng khiếp nhưng mà nhà tao vui vãi_chưởng 🤣🤣. điểm danh nhà bố học giỏi văn nào 🤦🏻‍♀️,Vui vẻ
mỗi lần nghe chuông điện thoại reo lúc khuya là rùng mình,Sợ hãi
nên xen_kẽ các tiết lý_thuyết và thuyết_trình chứ không chỉ thuyết_trình từ lúc bắt_đầu đến lúc kết_thúc môn_học .,Trung lập
hướng_dẫn sinh_viên tận_tình.,Vui vẻ
ngày nào cũng ngủ với mẹ rồi mà vẫn còn tiếc :))))),Vui vẻ
"cô dạy nhiệt_tình , phân nhóm thuyết_trình tạo không_khí học_tập sôi_nổi .",Vui vẻ
"cô dạy nhiệt_tình , kỹ và dễ hiểu .",Vui vẻ
quan trọng là đỉnh ^.,Vui vẻ
thầy còn hướng_dẫn kỹ tại_sao những dòng code hoạt_động và không hoạt_động .,Vui vẻ
ủa rồi ra nắm xe tải kéo ra như kéo xe đồ chơi dị ba,Trung lập
thôi chết haha ...,Vui vẻ
không cần phải đi học thực_hành trên phòng máy nhiều .,Trung lập
hạn_chế dạy bằng slide .,Trung lập
nên cho bài_tập để giải thêm .,Trung lập
"cô dễ_thương và tích_cực ôn bài sát với trọng_tâm , giảng bài nhanh_chóng và tập_trung những phần cần_thiết cho sinh_viên dễ hiểu và tiếp_thu .",Vui vẻ
"tao ước gì gặp được cái thằng chế ra con xe lead , tao sẽ tán cho nó sấp mặt luôn . 😒 còn video này tao hóng mãi lúc nó so ... mà đéo thấy haha",Tức giận
bức tranh ký ức giờ chỉ còn là vệt màu nhòe nhạt,Buồn bã
"trong giấc mơ, tôi thấy một cánh tay vươn ra từ bức tường",Sợ hãi
"cô nhiệt_tình , cố_gắng giúp_đỡ học_sinh .",Vui vẻ
cô rất vui_tính .,Vui vẻ
thần kinh cái đầu mày …,Tức giận
"độ "" thâm "" của bác phải gọi là "" bố "" của tàu",Tức giận
bị cướp giật khi đi bộ một mình ban đêm,Sợ hãi
em thấy mình lạc lõng giữa nơi từng gọi là nhà,Buồn bã
giảng_viên quá nhiệt_tình .,Vui vẻ
cái miệng nó nhanh hơn cái não,Tức giận
cô dạy tận_tâm .,Vui vẻ
thời_gian môn_học nên kéo_dài hơn .,Trung lập
chấm điểm thi thực_hành quá khắt_khe .,Tức giận
ngoài mấy phim về vật lý ra thì phim nào của ấn cũng có những ý nghĩa sâu sắc .,Vui vẻ
per vậy cug nghĩ ra được haha,Vui vẻ
"per trừ điểm , trừ điểm",Buồn bã
sao không xúm lại rỉa lông tụi đầu bếp nhỉ .,Trung lập
em thấy lạnh người khi nhận được email khiển trách từ giảng viên .,Sợ hãi
nhiều kiến_thức bổ_ích .,Vui vẻ
"nội_dung giảng_dạy hơi khó hiểu, đi nhanh, sinh_viên khó nắm_bắt kịp bài giảng.",Tức giận
em như mất phương hướng khi không hiểu rõ yêu cầu của giảng viên .,Sợ hãi
thầy có vẻ hơi có chịu .,Trung lập
mình thi xong còn không khóc được 😢,Buồn bã
"lúc đầu tưởng con ma , nó đi tẩy trang xong hiện nguyên hình đếu phải ma mà là con quỷ cái",Tức giận
per ai bày mày thiết kế thế này hả ???,Trung lập
cưng xỉu ~~??,Vui vẻ
bị gọi tên mà không nghe rõ câu hỏi khiến em bối rối.,Sợ hãi
thầy dạy rất chi_tiết và dễ hiểu .,Vui vẻ
nhưng có một vấn_đề mà em chưa thích đó là đi_sâu vào lý_thuyết quá nhiều chưa có giảng_dạy cho chúng em nhiều về cách cấu_thành sản_phẩm .,Tức giận
"chương_trình nên sát với nhu_cầu thực_tế , mang tính hiệu_quả , không đem những cái framework cũ biện_hộ là nền_tảng để học trong khi thế_giới đang dần loại_bỏ gần như toàn_bộ bạn_bè mà em biết đều không hiểu đang học cái gì và học làm_chi , không có hứng để học_tập như môn oop hay trí_tuệ nhân_tạo , tụi em học chỉ để đối_phó và gần như_không đối_phó_nổi .",Tức giận
rất vui và nhiệt_tình .,Vui vẻ
giọng nói khá nhỏ .,Trung lập
"kệ mẹ tao , tao thích nuôi chó thôi okeeee nó đéo bao giờ kêu tao bướng",Tức giận
giáo_viên dạy nhiệt_tình .,Vui vẻ
ngày đi học . có lúc đang ăn cơm . bố hỏi . per năm nay học lớp mấy rồi con ☺ t không hiểu bố tao hỏi cái gì 😭,Buồn bã
con cháu việt nam nhục nhã vãi,Tức giận
Bức tượng Phật nghìn mắt khóc ra nước mắt màu đỏ,Sợ hãi
"cần chia nhỏ thêm các phần của môn thực_hành , khi đó sinh_viên sẽ dễ làm và có_thể hiểu được bài rõ hơn khi thiết_kế mạch và kiểm_tra trên kit .",Trung lập
"giảng_viên dạy tận_tâm , nhiệt_tình , lên_lớp đúng giờ .",Vui vẻ
Vật thể đông lạnh,Sợ hãi
"cách giảng_giải chi_tiết , ví_dụ dễ hiểu .",Vui vẻ
"quay quay cái lồn , thấy bị bắt nạt thì ra nói một câu bảo vệ người ta , có khi tối về lại có người nằm ôm . cứ cầm điện thoại pin với chả không pin",Tức giận
Cảm giác căng thẳng khiến tôi không thể thư giãn trong những tình huống quan trọng.,Sợ hãi
giống con nít quá ba :))),Tức giận
đề thi thực_hành quá khó .,Buồn bã
chương_trình học quá nhiều và nhiều phần không cần_thiết .,Tức giận
tạo hoạt_động thực_hành theo nhóm rất hay .,Vui vẻ
"hy_vọng kỳ sau bộ_môn anh văn cải_tiến phương_pháp dạy , và giáo_trình , cho sinh_viên nghe nói nhiều hơn , đôi_khi bảo sinh_viên dịch một đoạn để kiểm_tra từ_vựng , em thấy giáo_viên cũng thương cho sinh_viên thảo thuận cặp để nói , nhưng thật_sự các bạn không biết nói gì , ngoài việc dịch tiếng việt ghép nghĩa tiếng anh !",Trung lập
đcm ác mộng,Sợ hãi
"muốn em vui vẻ đơn giản lắm , chỉ cần bao ăn bao xem phim tuần 1 lần thôi hỡi các đồng nghiệp ơiii 🤣",Vui vẻ
"vui_tính , hòa đồng .",Vui vẻ
trên bức tường có dán hình tôi đang ngồi học từ góc nhìn cao,Sợ hãi
cô tận_tâm và nhiệt_tình .,Vui vẻ
thầy khá vui_vẻ và nhiệt_tình .,Vui vẻ
tôi ngồi học thì ghế phía sau khẽ kêu lên như có người vừa đứng dậy,Sợ hãi
mưa lắm các con giời ở nhà ngủ cho khoẻ nhé .,Trung lập
"thực_hành em không có_học với giảng_viên này , da có_thể nhầm_lẫn gì chăng .",Trung lập
hy_vọng cô sẽ dạy kỹ hơn .,Trung lập
cuối buổi học thầy chia_sẻ kinh_nghiệm để tụi em có_thể học tốt hơn .,Vui vẻ
giọng cực khó nghe .,Buồn bã
"hình_dung chưa , câu mà thầy hay hỏi nhất .",Trung lập
thầy dạy nhiệt_tình dễ hiểu khá thoải_mái hòa đồng với sinh_viên .,Vui vẻ
tuyệt_vời .,Vui vẻ
em bị đẩy vào tình huống quá tải mà không ai thấu hiểu .,Sợ hãi
em per gì gì đang hot đi làm lại ngực mà đi đoạn đường này thì ngải cứu :)),Trung lập
"lớp_học thụ_động , giảng_viên chưa biết cách tạo sự sôi_nổi cho sinh_viên có hứng học .",Tức giận
slide giảng_dạy đầy_đủ và trực_quan .,Trung lập
bàn học bị dịch chuyển vài centimet mỗi khi tôi quay lưng,Sợ hãi
này ai chả muốn haiz,Trung lập
còn điều không thích nhất vẫn giống cái kia thôi .,Buồn bã
"giảng_viên dễ_thương , truyền_đạt kiến_thức tốt , dễ hiểu .",Vui vẻ
có dạy thêm ngôn_ngữ trung rất thú_vị .,Vui vẻ
per chị đã kịp đi chỗ này chưa ?,Trung lập
tôi nghe thấy tiếng mình gọi tên từ căn phòng bị khóa,Sợ hãi
Tiếng thở hổn hển,Sợ hãi
giảng_viên dễ_chịu vui_tính .,Vui vẻ
Tiếng gõ mật mã từ bức tường phòng cách âm,Sợ hãi
kể chuyện hay .,Vui vẻ
"hoặc đưa ra những kỹ_năng chuyên_môn cần phải biết để làm_việc trong ngành vì ngành công_nghệ thông_tin rất rộng ví_dụ làm về mảng web thì cần biết php , html , cs , js hay làm về hệ_thống nhúng thì cần c .",Trung lập
mở cửa ra thấy ai để búp bê ngay trước phòng trọ,Sợ hãi
giảng_viên cần sử_dụng thời_gian trên lớp hiệu_quả hơn .,Trung lập
bạn đã bao giờ tự hỏi liệu ai đó đang mượn thân xác bạn chưa?,Sợ hãi
tôi mệt vì cứ phải giả vờ ổn,Buồn bã
âm thanh đó... không giống bất kỳ loại nhạc cụ nào,Sợ hãi
"thầy dạy giỏi , vui_tính .",Vui vẻ
thường hay bận việc .,Trung lập
ăn cơm mốc có khả năng bị ung thư gan cao . hít,Buồn bã
cảm giác bồn chồn khi phải nói sự thật mà sợ bị phát hiện,Sợ hãi
giọng nói của tôi vang lên từ tivi đang tắt,Sợ hãi
khi nào lên chùa ba vàng giải được vong thì kết hôn :)),Vui vẻ
mong cô giúp_đỡ để cải_thiện vốn tự vựng tiếng anh .,Tức giận
:) đàn ông mà nặng tình vãi lol ra,Buồn bã
nấu thì nấu được mà không biết có ăn được hay không thôi,Trung lập
trẻ ăn cơm mốc thì thầy cô mới có phơ ăn .,Tức giận
"thầy cho nhiều bài_tập hay và rộng hơn khi học lý_thuyết , giúp em biết thêm nhiều thứ hơn .",Vui vẻ
chênh vênh,Sợ hãi
bài thuyết trình chuẩn bị rất kỹ nhưng lại bị giáo viên chê,Buồn bã
"cô sẵn_sàng giải_đáp mọi thắc_mắc nhanh nhất có_thể , luôn tìm_hiểu kỹ nội_dung để có_thể dạy tốt nhất .",Vui vẻ
bị giật mình bởi tiếng còi xe lớn khi đang băng qua đường.,Sợ hãi
"cô dạy rất tận_tâm và nhiệt_tình , giảng bài rất kỹ , cô luôn cập_nhật tài_liệu trên course .",Vui vẻ
"đó là 1 câu chuyện buồn , tao không có bạn trai hix hix",Buồn bã
đầu năm chúc đại kỷ nguyên vạn sự như ý nhé,Vui vẻ
em nghĩ cần tăng thêm thời_gian học thực_hành .,Trung lập
nghe tiếng ai đó thì thầm bên tai khi đang ở một mình,Sợ hãi
bài_tập thầy cho áp_lực quá .,Tức giận
thầy không tổ_chức đủ 3 buổi họp lớp ( chỉ được 1 buổi ) và sau buổi đó thì biệt_tích đến gần cuối học_kỳ sinh_viên gửi mail thì trả_lời rất trễ thậm_chí một_số sinh_viên không được trả_lời .,Tức giận
"ôi dume giật nảy mình , tí thì rơi điện thoại",Sợ hãi
giảng kỹ .,Vui vẻ
"slide bài giảng đầy_đủ rõ_ràng , giáo_viên đúng giờ , tạo nhiều điều_kiện cho sinh_viên .",Vui vẻ
"cô_giáo nhiệt_tình, vui_tính, cố_gắng truyền_đạt cho sinh_viên.",Vui vẻ
ít làm bài_tập .,Trung lập
"không thông_báo rõ_ràng và đầy_đủ quy_định cụ_thể khi cho sinh_viên làm đồ_án , đến khi chỉ còn một tháng cuối mới nhận được thông_báo không được sử_dụng một_số thư_viện ( sinh_viên mail hỏi thì mới nhận được thông_báo ) dẫn đến khó_khăn cho sinh_viên dù đã làm xong đồ_án và phải làm lại .",Tức giận
thầy dành thời_gian cho các nhóm thuyết_trình nhưng không duyệt lại những kiến_thức do các nhóm thuyết_trình là đúng hay không .,Tức giận
tôi đã cười khi xem,Vui vẻ
thầy dạy và hướng_dẫn rất kỹ .,Vui vẻ
đm mưa đâu đéo thấy . nóng vãi,Tức giận
"khả_năng truyền_đạt tốt , thân_thiện với sinh_viên .",Vui vẻ
"thường_xuyên cho nghỉ , bù nhưng cũng báo nghỉ trên courses , không hề báo trực_tiếp lên daa .",Buồn bã
Ánh đèn đường mờ nhòe qua đôi mắt ướt.,Buồn bã
mong mai sau cũng được như ông bà,Vui vẻ
này làm mình liên tưởng tới hoá,Trung lập
em không dám kể cho ai biết mình mắc chứng lo âu xã hội.,Sợ hãi
"sự tận_tâm , nhiệt_tình và truyền_đạt kiến_thức cần_thiết cho sinh_viên .",Vui vẻ
"cả thế giới như đang quay, còn em đứng yên",Buồn bã
"mọe , chúng mày có thôi đi không ? :)",Tức giận
em lo sợ bị tụt lại phía sau so với các bạn .,Sợ hãi
kêu sinh_viên nếu có thời_gian thì đi dự seminar nhưng lại bắt viết bài thu_hoạch lấy điểm .,Tức giận
phòng máy không tốt .,Buồn bã
((= nói cái này quá là bình thường luôn không đến mức phải xù lông nói là cười nhạo đâu ạ,Tức giận
giảng_dạy lý_thuyết tốt .,Vui vẻ
năm ngoái là hôm hai chị em chuẩn bị làm mứt tết ... cũng không nhó có gato với họ không ... năm nay thì khác .... vẫn cô đơn nhưng không hề gato .....,Vui vẻ
"giờ học là 7h30 thì 8h thầy vào lớp , hết tiết là 9h45 nhưng lại học tới 10h15 .",Buồn bã
Tiếng gọi tên,Sợ hãi
thầy dạy kỹ_càng.,Vui vẻ
tài khoản mạng xã hội tự đăng bài lạ dù không dùng,Sợ hãi
không ai nhớ ngày em rời nhóm cả,Buồn bã
chảy cả nói chuyện mắt,Trung lập
em muốn khóc nhưng nước mắt không chảy ra,Buồn bã
con thương ông quá,Buồn bã
để sinh_viên thực_hành nhiều hơn .,Vui vẻ
nên công bố để răn đe,Trung lập
"bị réo tên trước đám đông, em chỉ muốn biến mất.",Sợ hãi
