Sentence,Emotion
"đang học sử buồn ngủ , xem cái này tỉnh rụi liền =))",Vui vẻ
"cái ông này mới xem thì thấy bình thường , mà càng xem lại càng đẹp trai 😂",Vui vẻ
các cô không chịu mở lòng thì sao chúng tôi lấy được ????? hả các cô gái,Tức giận
đồng đội tốt ... nhưnh rất tiết chúng ta không có duyên 😀 kaka,Vui vẻ
per dume vỉa hè quá rộng . con này không đi oto bao giờ là chắc ?,Tức giận
nhìn đáng yêu vãi :))),Vui vẻ
cái dân mê tín ngu si làm giàu cho tiệm vàng,Tức giận
"con gái không thích con trai đầu hói , vì cưới về dễ nhầm đầu :d",Vui vẻ
"dm tao thấy người ta không sợ vì rắn mà sợ vì thằng chả la làm hết hồn , toàn núp lén rồi la lên thằng đéo nào mà không sợ chứ",Tức giận
ấm áp ghê =)),Vui vẻ
lấy vợ xong đã đầu tư được cái váy với cái vương miện rồi,Trung lập
mẹ tao cũng thix em này 😅,Vui vẻ
per nó chỉ muốn biết bạn có nhu cầu làm áo lớp hay không thôi,Trung lập
đó là cuộc sống của mỗi người .. mình phải tôn trọng nhau thôi,Trung lập
"chưa muốn lấy , cơ hội vẫn chia đều cho tất cả các anh : ))",Vui vẻ
không biết người của họ hay sao mà bắt heo 2 ngày trúng 2 cái ipx,Trung lập
ae phục vụ ngày xưa của mình đâu rồi . sao thấy thương bạn này,Buồn bã
đôi khi có tiền cũng không đi được đâu vì đéo có ai đi cùng,Buồn bã
con nai vàng ngơ ngác 😔,Trung lập
thế mà lại có người bảo đầu tao như đầu bùi :(( dume đánh chết cha giờ :)),Tức giận
kiểu gì mai cũng lại có vụ rất gì và này nọ cho xem,Trung lập
"cà phê king là của chị thảo hả uống dở hơn nước đái mèo nữa , thấy gơm",Tức giận
bó tay luôn á,Buồn bã
con trai gục đổ . con gái dụng trứng . lậy cô .... à nhầm lậy anh,Trung lập
dạ vâng đây là cái xồ đấy ạ kakaka,Vui vẻ
sau này đừng quên nhau nha,Trung lập
"sau 15 năm cắp sách đi học và 2 , 5 năm không động đến sách thì bây giờ đang tự hỏi đây là gì sao mà giải được . huhu",Buồn bã
dân trí thấp thế thì bao giờ mới phát triển đất nước được,Tức giận
cấp 1 đi học cũng gặp bọn quái đản này,Tức giận
moẹ s tuổi thơ của tôi toàn găp phải thằng mất dạy . toàn đánh với bắt nạt các b nữ . đm thằng per với thằng per lơn . tau vẫn nhớ,Tức giận
dưới cái nóng 40 độ ngày hôm này xem video này xong thất mát lòng vãi_chưởng :)),Vui vẻ
per nói ít thôi hành động nhiều hơn . time sẽ là câu trả lời . mong là 2 đứa cùng nhau già đi như này .,Vui vẻ
loại này đốt có chết không nhỉ,Trung lập
ngoài mấy cảnh nhảy múa hát hò vớ vẩn ra thì phim hay,Vui vẻ
hay lắm cậu bé,Vui vẻ
per đi bộ ở trường về thì dcm nổi ám ảnh đúng giờ tao về là dcm nó ra nó dí ngày nào cũng dí chạy cái luôn,Sợ hãi
hôm qua tao xem xong ngất xỉu tới giờ mới tĩnh chúng mày ạ 😌😌😌,Buồn bã
sau cùng cả 2 đều bị ảnh hưởng trầm trọng :((,Buồn bã
cái thứ gì đâu không 😈,Tức giận
đáng yêu =)),Vui vẻ
ánh mắt thằng con muốn nói : cứu cháu hình như ba sắp ném con ùi,Sợ hãi
per cố đợi đi nha để em mua bảo hiểm cho anh 🙂,Vui vẻ
nhớ không em lời hứa ngày xưa mình bên nhau dưới ánh trăng đã nguyện thề :)),Vui vẻ
gặp mấy anh việt nam đi nhanh gấp em thề với chị là nhanh gọn đảm bảo chỉ suong,Vui vẻ
galang thế không bjt . trẻ con còn như thế người lớn chắc không tôgn tại đâu . ước gì cũg được như vậy,Trung lập
cái này thì hôm nào nói chuyện tao nói cho nghe ??,Trung lập
sao không cho con già đấy mấy cái vào mõm cho vỡ cái nó mõm chó luôn,Tức giận
trời ơi càng ngày ổ càng giống con đuông dừa 😑😑😑,Tức giận
và tôi đã mất đi 1 người như thế .,Buồn bã
đồng nghiệp của tôi thật tuyệt vời,Vui vẻ
nhìn đôi bàn tay đã biết phải lao động rồi . chị có lấy trai việt không :)),Vui vẻ
per nét chữ giống hệt chữ của tao luôn mày,Trung lập
per chắc là mày đi hốt này,Trung lập
cho nên đư ̀ người bao giờ cô ́ tỏ ra la ̀ ca ́ i gì ̀ mi ̀ nh cu ̃ người biê ́ tao nhé,Tức giận
cứ thấy trai đẹp là tao hạnh phúc :),Vui vẻ
cảm giác lúc ấy sẽ ra sao,Trung lập
"tao là trùm nấu cơm kiểu này rồi ,, còn bây giờ mất điện thi nấu bằng bếp ga :))",Vui vẻ
đường của nhà cụ hay sao mà cụ cấm người ta đỗ . sai đâu đã có pháp luật cụ ích kỷ quá đấy .,Tức giận
nhìn mặt héo queo luôn,Trung lập
tao đi xe máy mỗi lần muốn để xe đi đâu là phi mẹ nó vào quán net gửi đấy rồi đi ra đéo mất phí,Trung lập
thích thân hình boss rồi nhan 😌,Vui vẻ
ước mơ nhỏ nhoi của tao là được làm chị mà không thể nào làm được huhu,Buồn bã
"tính tao tao biết , chẳng có chuyện gì có thể làm tao phát điên cả",Trung lập
"lại là lào cai , tự hào quê mình quá :))",Vui vẻ
bị từ chối rồi,Buồn bã
tam đảo trời đẹp các mem à,Vui vẻ
đọc bình luận của thằng đó không thiếu chữ nào 😂😂,Trung lập
crush tao vẫn còn trinh nhé 😘,Vui vẻ
nó nói không đúg ư . đg của nhà bà ư . nó đóg phí đg bộ còn nhà bà thì đóg thuế đất thôi . đất nhà bà sử dụg được cả mặt đg cơ . sao không mag ban ghế ra đấy mà kê,Tức giận
gap kiểu này chắc đái ra quần quá,Sợ hãi
yêu em mọa mọa 😘😘,Vui vẻ
có ai như tao không đọc đề thì quen nhưng lại quên phương pháp giải . chắc mất gốc rồi :((,Buồn bã
t cười ỉa ...🤣🤣,Vui vẻ
tao không biết tao đủ ổn để đi học thêm không nữa,Sợ hãi
làm chó khổ lắm chứ bộ :((,Buồn bã
per hay xàm xàm mà zui hè,Vui vẻ
dm thể loại xàm lồn,Tức giận
loại không biết trân trọng những gì mik nhận được thì mãi mãi chỉ là những kẻ nghèo hèn bẩn thỉu 😒,Tức giận
per 1 thời mệ nội kho thịt ngon hí,Vui vẻ
bạn không có quyền đuổi người ta . khó chịu thì gọi ca giao thông thôi . bạn đuổi họ bạn sai lè lè,Tức giận
"đôi khi cũng muốn dỗi lắm , nhưng nghĩ lại đéo có người yêu mà dỗi",Buồn bã
ngô ̀ i đo ̣ c bình luận chu ́ người no ́ tag người yêu va ̀ o ma ̀ sô ́ người mu ̃ i la ̣ i cay =)),Buồn bã
đã đẹp trai còn khôn 🙂,Vui vẻ
cũng chỉ vì việt nam nuôi một lũ kỹ sư . tiến sĩ phá hoại mới làm thiệt hại kinh tế nhiều vô kể chúng nó sài toàn bằng tại trức thì biết con mẹ gì mà đưa cây cao su ra bắc trồng khác gì đưa cây dừa ở trong nam ra bắc trồng . một lũ bò,Tức giận
nghe cái giọng thằng quay phim ăn nói đoạn cuối thực sự muốn làm 1 đấm nhẹ nhẹ vô cái mỏ nó . chả vui vẻ gì .,Tức giận
khi 2 đứa giận nhau thì dắt nhau vào nn là xong =)))),Vui vẻ
làm ăn nhố nhăng,Tức giận
tao sợ ăn xong nóng đêm gãi toét chân,Sợ hãi
tao không được ăn thì mày cung đừng hòng,Tức giận
mẹ đi ngầu chết mẹ đi được chứ kì quặc gì =)))),Vui vẻ
moá . tao muốn chết quách cho rồi,Buồn bã
nói chuyện như vậy bảo sao đất nước không phát triển,Tức giận
còn đỡ hơn bữa ăn sáng nay của tao nhiều .,Trung lập
dume . lưu manh từ nhỏ . khốn nạn,Tức giận
anh đã mơ về một ngôi nhà và những đứa trẻ 🤦🏻‍♂️,Vui vẻ
mẹ tao vừa đọc xong còn tag tên tao vào . bọn mày có cách nào trưa nay không về nhà mà vẫn có tiền ăn cơm không chỉ tao với,Sợ hãi
"per nhớ ngày xưa gần nhà mày có đàn ngỗng , tụi khốn nạn đó toàn đi dàn hàng ngang chắn hết đường hết lối , mỗi lần tao đạp xe qua là rượt tao gần chết :v ám ảnh vãi",Sợ hãi
"tao rợn hết người luôn , ghi công mày 😑😑",Sợ hãi
tôi nghĩ nên tăng tiền phạt lên,Trung lập
ác độc thế,Tức giận
dơ dáy,Tức giận
"không biết sao chứ tao đọc bình luận thấy toàn bình luận bảo là chữ này là do người lớn viết ra , rút cuộc là sao ?",Trung lập
kím cớ nói chuyện chỉ để biết người đó làm gì đang như nào . có vui hay buồn . rồi lại thôi,Buồn bã
năm nay thì đở hơn rồi kkkk,Vui vẻ
lương cũng sắp về rồi 😉,Vui vẻ
ồ ! rất nhớ !,Vui vẻ
phản dame gắt vãi,Tức giận
t chốg mắt lên xem chúg mày mặn nồg đến bao giờ 🙃,Trung lập
vậy thấy đứa nào thân thân với mình là mình block nó lại à ?? .-.,Trung lập
thoáng chốc thành đống sắt vụn,Trung lập
sống với nhau đến cuối đời người ta cũng chỉ mong có vậy .,Vui vẻ
nhìn là yêu roi muốn nuôi quá trời mà sợ không chăm được em 😢,Buồn bã
"đúng vậy , có họ ở bên cạnh nuôi nấng ta từng ngày đã là quý lắm rồi",Vui vẻ
thực sự là một trò cười,Tức giận
đó là những nơi khác . chứ chỗ làm của em . anh chị đáng yêu v đáng quý . em học tập được rất nhìu kinh nghiệm .,Vui vẻ
ba mẹ tao chửi tao tao chỉ biết câm họng và bưng tô cơm ra chỗ khác vừa ngồi ăn vừa khóc một mình cho dù biết răng mình k có lỗi 😭😭 !?,Buồn bã
per tao bị con mặt nồi này dí 2 lần táp vào chân bầm tím chạy muốn súc quần .. đang đi không làm gì nó nó cũng dí .. mẹ bà kkk,Tức giận
anh tao làm trò đùa cho chúng mày à :'(,Tức giận
trên quê tôi . trc nói trong vòng 6 đến 7 năm sẽ cho hưởng cổ tức . vậy mà đến giờ đã hơn 10 năm vẫn chưa được hưởng 1 xu nào . cao su trồng thì chết lên chết xuống . giờ cũng chưa thấy cạo mủ . mất bao nhiêu đất rừng của dân . hôm nào mời vtv24 làm 1 chuyến lên quê tôi . sẽ biết thế nào ?,Tức giận
xém lại lên báo vụ bác sĩ bị người nhà bệnh nhân hành hung cho đến chết 😌😌😌😌😌,Tức giận
nam nhân nhà người ta kbh làm tôi thất vọng,Vui vẻ
chắc tao lại vác dao đâm chết cdm bọn hãm này :)))),Tức giận
"ho ̣ c ha ̀ nh tra ̉ thâ ̀ y cô hê ́ tao , ba ̀ đo ́ thi ̀ con cặc trư ́ người nư ̃ anh đâu ma ̀ thai vơ ́ i sư ̀ người",Tức giận
"tốt nhất là đừng crush ai ngoài bản thân ra cả , để khi nhớ thì chỉ cần lấy gương ra nhìn cái là được 😑",Trung lập
"những người đang buồn ỉa mà càng nhịn , khi bùng phát mới thật sự đáng sợ 😂😂",Vui vẻ
"kết mỗi câu ru con ngủ để vợ đắp mặt nạ làm đẹp , 10đ chồng tốt =))))",Vui vẻ
"thôi đi cháu , chưa đủ tuổi thì đừng mê trai , đừng đẩy con nhà người ta vào tù :v",Trung lập
"t đã hối hận vì nói ra , để rồi bao giờ tao với cô ấy chẳng còn thể nói chuyện như trước nữa",Buồn bã
đúng rồi . chỉ có thằng ghệ nó trầm cảm thôi,Trung lập
tội nghiệp các bé đạp xe đi học,Buồn bã
máy xay sinh tố chớ gì .,Trung lập
đẹp người đẹp cả giấc mơ 😊,Vui vẻ
... bố nhà mày ... t nông thôn còn không biết nấu đòi thành phố ...,Tức giận
nhện thông minh quá per,Vui vẻ
quá hay cho admin,Vui vẻ
"thế đường không cấm đỗ , bạn lấy quyền gì không cho người ta đỗ vậy",Tức giận
đời ghét nhất thể loại ăn chặn quỵt tiền người khác . nếu không hài lòng cách dạy thì trả tiền cho đủ rồi thôi . thời gian họ bỏ ra thiệt sự quá phí,Tức giận
best pha cuối bonus 😂😂,Vui vẻ
chúng mày có thể bỏ ra 30s thả tim vào avatar coi như lì xì muộn cho tao được không ? chưa bao giờ được 30 tim buồn v . lol 😭😭😭😭,Buồn bã
cái máy này có thật thì bọn chính trị gia sẽ ăn cứt hết 😂😂,Vui vẻ
phạt cho qua mắt dân đen thôi mà ?,Tức giận
lấy chồng như 1 canh bạc . ko hoa . ko lời chúc không gì hết . pải chăng số ta chỉ được vậy . cô đơn quen rồi,Buồn bã
cái quan trọng là ý nghĩ chứ đâu phải nó ngu . =))),Tức giận
và rồi xung quanh thắc măc rằng mày đã không còn là con gái từ khi nào,Trung lập
tao là tao tát vỡ mõm ngay,Tức giận
chửi nữa đi anh ơi :)),Trung lập
haha còn tao thì thấy nó lúc nào cũng đáng yêuc 😄😄😄,Vui vẻ
chẳng bằng bố tao 13 năm tự nhiên hỏi bố biết tên con là gì không thì chần chừ một lúc rồi phun ra tên chị tao,Buồn bã
đúng là chân thật luôn luôn tổn thương !,Buồn bã
"per đúng rồi , không muốn xa cách đâu 😞",Buồn bã
thích cái bộ đồ ngủ gê 😂,Vui vẻ
ủa là đụme video hài hay deep vậy . chớ tao thấy buồn cười vãi vì nhây đéo tả được :))),Vui vẻ
neymar mà lại phải hiếp dâm 1 cô gái à ???,Tức giận
"đã làm thì làm cho lố vào , không thì khép nép lại",Trung lập
lead đời mới chê lead đời cũ là : “ xe mày vứt đi được rồi đấy ” 🤣🤣🤣🤣🤣,Trung lập
xem xong hết cái video mà cảm thấy buồn cho cái xã hội bây giờ,Buồn bã
ngu mới lắp . tiền gửi ngân hàng được nửa tiền điện cái hoàn vốn . sau này nó hấp thụ kém mặt trời . lại thay .,Tức giận
bởi thế việt nam đéo bao giờ khá nổi về mặt ý thức được =)) nhờ mấy đĩ này chứ đâu :v,Tức giận
tình yêu lớn lên sẽ mang người con gái ta yêu thành gia đình . family is all,Vui vẻ
:))) ai hỏi mày :vv,Trung lập
"nhin gia dinh họ that de thuong , hạnh phúc",Vui vẻ
không hiểu sao đoạn này rất kích thích trái tim hủ nữa của tao =)))),Vui vẻ
ý thức như lol . 😂😂,Tức giận
"sợ vãi , mém xỉu",Sợ hãi
mùa thu năm ấy cta đã gặp nhau ?,Buồn bã
"per đấy , có người đưa ra quyết định đúng lúc thì các em đỡ khổ còn gì",Trung lập
dù thời tiết nóng bức ... nhưng ăn vải vẫn là ngon nhất,Vui vẻ
"ăn 1 miếng bò mà giết thêm đàn kiến . chưa biết ngon thế nào nhưng một đàn kiến về cõi vĩnh hằng , tội cho đàn kiến .",Buồn bã
s không để tới lúc chết rồi thêm kỷ lục xác chết có móng tay dài nhất :v,Tức giận
động đực à mấy thằng kia ? :(( thương lũ chó nhà tao mấy tuổi rồi vẫn không biết động đực hay đi tìm gái cơ !! =]],Tức giận
một lần chơi lớn để xem anh em có trầm trồ :3,Trung lập
đã trải qua và thấy chuẩn cơm má nấu,Vui vẻ
"công nhận , thời xưa bệnh mà cũng vui vãi . :)))",Vui vẻ
và cứ thế tôi khóa lại 3 năm thanh xuân tươi đẹp của mình :),Vui vẻ
